id,text,annotator_1,annotator_2,annotator_3,label_offensive,label_hate,link
77,Abunda gwamnatin kano ta aikata akan wadannan matasa sam sam baidaceba allah.,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02ELbXiRERUppoi5HRLhkzd62FFN3wwCFdd6Acdf7aygjJ2KQJUJjnfhRxh87eqxMMl?comment_id=1486585878519654
78,Abusaddiq Saddiq kaima Dan kukan saiyajama duka insha allahu,1,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163320669355696&reply_comment_id=163352286019201
79,Aci uwarsu,1,1,1,1,0,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163359642685132&reply_comment_id=163473739340389
80,Acikin wane kasa ne A wane garine,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163451669342596
81,Adai ci gaba da bayyana manufa tanan zamu ci gaba da fahimtar masu nuni da abin da Allah yace da kuma masu nuni da abinda son zuciyarsu ya qawata musu.,1,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02S5dYKVQ6ddMbSbM7Ldawp96PkLH2amWvV2A9LWrEKght9wV7fNvUdyLmxJDAE8Xml?comment_id=650896616528068
82,Adai maida hankali.kar kleu ya tono bau,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=522412612247223
83,Adaiyi bincike bahaka kawai sojoji zasurusa musu muhallin suba batareda daliliba,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163364482684648
84,Adams Nuhu ai wannan dalilin shiyasa baza a kawo karshan ta addanci a arewa ba sabo da munafurci na yan arewa mutane suna ta addanci amma ana goyiwa da bayansu,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163317956022634&reply_comment_id=163474542673642
85,Adams Nuhu irinku ne kuka kai su kuka baro su. shine ya jefa mu cikin wannan Halin,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163317956022634&reply_comment_id=163455002675596
86,Adamu Abubakar Filiya. Wlhy abunda sojojii sukayi a Borno ko kaso 5 cikin 100 ba'ayiwa fulani a dajii baaa. Amma maganar gaskiya itache yawanchin rugan fulanii na cikin daji shine mafakar yan ta'adda muddin baza su nuna su ba toh wlhy sojoji kuma yanzu ma suka fara,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163337792687317&reply_comment_id=163438662677230
87,"Adamu Hassan mutumin da yatashi adaji baida ilimi boko ko Islam abunda yasani shanunsa Amma awayi gari masufin garfi su kwoce musu shanunsu sukashi musu iyali hukuma tacucesu basu Isa suyi magana sabada basuda gata shiya shiyasa kasan ba jaman lafiya so sai munkoma mufara adalci a sakaninmu ,kuma basu ilimi ba muzauna muitacewa sai kaja da kaja Allah kasa mu dace",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163353292685767&reply_comment_id=3627555550702738
88,Wannan ai rashin hankali ne,1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid0RWVfpEPSJG5zjYfoLiuX9bT21c6mnHmcPb27tpkqn6GV86EFx2b5XA434CntqNpHl
89,Ado Hamisu Ado Aa malan sarkin kano Dabo ba almajirin Sarki sulaimanu bane dukkan su almajiran shehu usmanu dan fodiyyo ne aje anemi tarihi dai.,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163376292683467&reply_comment_id=164197342601362
90,"Ae dama tson, tson da yaja ruwa shi ruwa ke duka",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02ELbXiRERUppoi5HRLhkzd62FFN3wwCFdd6Acdf7aygjJ2KQJUJjnfhRxh87eqxMMl?comment_id=1486585878519654
91,Muna Allah wadai da wannan karar.,1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid0RWVfpEPSJG5zjYfoLiuX9bT21c6mnHmcPb27tpkqn6GV86EFx2b5XA434CntqNpHl
92,Agaskiya baayimusu adilciba dunwan yasherakara 52 antarwatsasu anrabasu damuhalinsu,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=2008261669349480
93,Agaskiya mutanenmu suna da kawazuci wllh sosai wannan abunda turawannanda sukeyi wllh plan ne wllh domin bature bayayin abu banza kubuchiki meke faruwa da sarki saudi nayanzu ya asalinsa yake mamansa baya hudiyace yakamat mudinga yiwakanmu fadan tanuts…,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02FFtcXKYSXNW5DsM69BmE1htRRPAXa3TmjFdxxaKt99DCoMDa3YMkWRDdEaCWhp8vl?comment_id=1110706949816326
94,"Ah to ae ya kagara tinda yabiya kudinsa to menene za ajira na Bata Lokaci Kuma🤣, Mah Mood kaduba man lamarin Nan 😂😂",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02jViRsxwd81VrhGu1Juw748nePTqXKPKHmTVpokbZCk52QZVKDLBDfEk3XJua6Lcjl?comment_id=788263042278201
95,Ahaba malam adai duba wlh yanxuma yawanci dik hausawane kuma hadda matan hausawa nawane aka kama maitar fulanice dai tafara fitowa shiyasa aka sasu agaba haba,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163328412688255&reply_comment_id=624900738562097
96,Yanzu kenan arewa akwai man fetur Amma baa hakoshiba sai yanzu,1,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163328412688255&reply_comment_id=624900738562097
97,Ahmad Kawu Allah yasaka ma da alkhairi,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02vkrT9LsFiE5noRno6Y8DTofyfBMFJCEnhtFPztaSx6wSyUPC97r58iEjTLS51yLal
98,Ni gani nakeyi kamar Nigeria kasar ƴan comedy ne,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0RWVfpEPSJG5zjYfoLiuX9bT21c6mnHmcPb27tpkqn6GV86EFx2b5XA434CntqNpHl
99,Ahmad Kawu insha Allahu Fulani sai sunsamu yanci idon sojojin da gaske suke suje daji barayin nacan ba suxo karkara suna toye gidajen Wanda baruwansu,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163353292685767&reply_comment_id=163487779338985
100,Wannan shine auren kajaga Allah kasa mudace yarabamuda waahalar maza,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0rF5YLUawMmaYaZXbmvMCEfiayZMMiipUEhqsXMk6fH276DxAYFR4tjbKNSyhs8mSl
101,Kuji rashin hankali qarara,1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid0RWVfpEPSJG5zjYfoLiuX9bT21c6mnHmcPb27tpkqn6GV86EFx2b5XA434CntqNpHl
102,Hahahahaha 🤣🤣 yace shi shege ne Ashe qarya ne 👈👈 Kuma duk tsiyar shi baxe kai bobrisky ba Wanda aka chanxa ma halitta,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid037S5MxB8h5mnwrbQo7cSWo7Gwojzz3VsqSfQUGPE1UD1Mgp3K7AzdfKNM36p49bv6l
103,"Ahmad Kawu ka tabbata sune suke abinda ake zargi,Ahmad Kawu",0,0,1,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163353292685767&reply_comment_id=163379586016471
104,Ahmad Kawu kana sheda cewa sune rashin hankali yayiwa Allah ya nurar da wadan suka kin bin gaskiya,1,1,1,1,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163353292685767&reply_comment_id=163379586016471
105,"Ahmad Kawu magarka gaskiyane,kuma a fahimta na kayi adalci a maganan da kayi tunda kace in zalumtar su akayi Allah zai bi kadunsu,Amma naji wasu na caccakar ka,kabarsu kawai,mu dai fatanmu Allah yakawo Mana karshen azzalumai da masu goyon bayan su",0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163353292685773
106,"Masha Allah, Muna baraba da wannan kokarin, Muna fatan ya zama gaskiya ba irin aikin Manbila bakarshen azzalumai da masu goyon bayan su",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02vkrT9LsFiE5noRno6Y8DTofyfBMFJCEnhtFPztaSx6wSyUPC97r58iEjTLS51yLal
107,"Ai dama akwai namijin da idan ya auri mata komai kyan ta da kyan jikin ta sai ta lalace, saboda ruwan jikin su lalata mata yakeyi.",1,1,1,1,2,https://www.facebook.com/lbrhausa/posts/pfbid0rF5YLUawMmaYaZXbmvMCEfiayZMMiipUEhqsXMk6fH276DxAYFR4tjbKNSyhs8mSl
108,Ahmad Kawu mutane suyi shekara hamsin da biyu awuri....kurushe musu gidajen su toh Ina kukeson suje? Ina cewa dai jeji zasu sake shiga kuma wai ana Neman zaman lafiya... Bachinya ba kafar baya..ta Ina za'a zauna lafiya rushe musu gidajen shine zai kawo zaman lafiya?,1,1,0,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163353292685767&reply_comment_id=163442046010225
109,Maza yanzu sunjidadin yiwa yayansu fyade ikon Allah,1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid0RWVfpEPSJG5zjYfoLiuX9bT21c6mnHmcPb27tpkqn6GV86EFx2b5XA434CntqNpHl
110,"Ahmad Suleman Nguru danshegeya aikai ne jahili sakaran banxa,wawa,shasha sha,mara tinani. Kufa duk inda kuki saikun nuna ku jahilai ne. Kaika isa ka iya kari yan uwan machiya amana azzalumai",1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163328412688255&reply_comment_id=163480956006334
111,"Ahmed Mohammed wani history, taadanci da kuka ma iyayenmu,kuka ci amanarsu.wannan Karan bazaiyuba.",1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02tGQg2EGE2xHwDZnm6gDNzSnous674JBQRc8Dm9ZH5g6gncKjVN3VM21bztu1bGKCl?comment_id=163318992689197&reply_comment_id=306539578085232
112,Ina zargi irin matan da mijinsu sai yabiya suke bashi hakkinsa nane to aka samu matsala baiyi samu yabiya ba kuma yashi magani yarbawa ya bukacita Taki shine yanema da karfi shine tsohowar banza tazo tanason ta tozartashi cikin bainar nasi Allah yayi Mana maikyau duniya da lahira,1,1,1,1,2,https://www.facebook.com/lbrhausa/posts/pfbid0RWVfpEPSJG5zjYfoLiuX9bT21c6mnHmcPb27tpkqn6GV86EFx2b5XA434CntqNpHl
113,Ai abinda sukayi rashin tarbiya ne hukunci shi addaidai da su,1,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02ELbXiRERUppoi5HRLhkzd62FFN3wwCFdd6Acdf7aygjJ2KQJUJjnfhRxh87eqxMMl?comment_id=1486585878519654
114,"Ai an rage mugun irin, Allah ka shiryadda na baya",1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02XxNCfpAw9D82Z3tg1KXU5qVEWwmYm4o5c6Av6T8AWgCZnPkj14ZgTd4HhBakGZ3dl?comment_id=1243317806235487
115,"Ai ana zaluntar Fulani kam. An kirkiro wasu iyan ta,adda daga cikin Fulani domin su batawa sauran Fulani suna.to kusani jinsin kabilun Fulani sunfi kowani jinsi asali akasannan,sunada yawanda Baku isaku karaddaauba.",0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163361249351638
116,To suma'ya'yan kenan fyaden akayi mata har aka samesu,1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid0RWVfpEPSJG5zjYfoLiuX9bT21c6mnHmcPb27tpkqn6GV86EFx2b5XA434CntqNpHl
117,Ai bahaushe in zakaka rataye uwar shi zai miqa ma igiya. Mu munsan sha-sha-shu ne ku. Lokacin da sojoji sukai yi muku ta'addanci a zaria aka kashe mutum fiye da dubu. Sai kuka ce dai-dai ne ai alhakin zagin sahabbai ne.Yarabawa sun muku kisa a can kudu sun kona duk wata kaddara mallakar bahaushe mai ban haushi,1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163349492686147&reply_comment_id=1263389304173604
118,Wai kuma dama haka kuke milyoyin iraniyawa sunfito sunnuna goyan bayansu gahijab amma daku hardasu BBC saidai kununamana aikin yahudawa kawai,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0vLwNeekyWViZzPrc6XAe8zfdKUUSHWWZLXMuUMeT2LSt6NQJGHuh9vvzkt365Dzul
119,Ai daga kaga anji ku to mutun baida kudi. Tunda kana dasu ai bata bari aji ku,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0NrE7ThXu9BRiwF8fNFzbhjePo427zX5zWbo43dn5kqVhXGGmztd8ce2UXbRiTDfPl?comment_id=1408101056260107
120,"Ai dama ba'a san kyawawa da yawo a gari ba. Ki zauna a gida abinki kisha shagalin ki, tunda duniyan naki ne.",0,0,1,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02mTjJ6KFEW2Fq3mjEkBt5JUJvpKiwYcgMDqqetipL7iUf9ZxqvbyPBsPZ7xB4bvoHl?comment_id=1153023132086108
121,Ai du munin mace se ta samu wnd yake sonta y aura sede idan tana d wata manufa kmr tana son me kudi ko irin hk,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02iMXuu9aCXZVpkyufdz9N2zLcUBGSinn3KDgBpxAZzSJXMeH8nhz7eXc3amrAHEH8l?comment_id=2184932538381820
122,"Ai duk duniya ba wasu matan da zan canza da iyan matan nigeria, ga riko da addini ga biyayya kuma har da so tsakani da Allah iya gwargwado. Wallahi nikam matan mu na nigeria sune zabina ba wasu ajakuta ba.",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02FFtcXKYSXNW5DsM69BmE1htRRPAXa3TmjFdxxaKt99DCoMDa3YMkWRDdEaCWhp8vl?comment_id=1110706949816326
123,"Ai fulanin ne sai a hankali ni ida naga bafulatanin jeji matukar tsoronsa nakeji kawai a hana rayuwar jeji a fito dasu cikin jama,a a sama musu muhalli sub kuraye ba amma sunje jeji sun makale ba ilimin addini babu na zamani ba dole su dinga dabi,un dabbobi ba dama meye marabar dabi,un dabba da mutum kawai a jawosu a sasu a makaranta wanda yayi taurin kai a daka shege",1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163502149337548
124,Ai Gara sita zuwa suna Dauke Yan Nigeria Tunda susun San darajar Bakar Fata 🤗🤗,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02FFtcXKYSXNW5DsM69BmE1htRRPAXa3TmjFdxxaKt99DCoMDa3YMkWRDdEaCWhp8vl?comment_id=1110706949816326
125,"Ai in kuka gan haka to akwai dalilin yin haka. Ai fulani yanzu ba abin yarda bane kusan kowa kitnapane da amroba .amm Allah yafi kowa, duk wannan ababen lokachi ne",0,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=331211972196899
126,Ai ko shekara dubu sukayi indai maciya amana ne su ai yayi dai dai,1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163506626003767
127,"Ai kowa yasan cewa wake daya shi yake ba ta gari, kuma wani yake jawa wani...",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02t6Ffj5zVDMx1fyWtbFA3GeN35FhoxHUbToQwPdHpEAh7qk68VnBsrGa3nbv6Y1EHl?comment_id=163478316006598
128,"Mashallah 😊 Que Deus lhe dê um bom marido que irá respeitar você e seus pais, te fará feliz e em paz, que fará você se casar é uma misericórdia e não um castigo, que irá segurar suas mãos até chegar ao lar paradisíaco",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0rF5YLUawMmaYaZXbmvMCEfiayZMMiipUEhqsXMk6fH276DxAYFR4tjbKNSyhs8mSl
129,Munyi Allah wadai da wannan rashin hankalin,1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid0vLwNeekyWViZzPrc6XAe8zfdKUUSHWWZLXMuUMeT2LSt6NQJGHuh9vvzkt365Dzul
130,"Ai kuskuren da Fulani suka shine da suka dauki abokan zamansu na tsawon lokaci akan masoyansu me,alhali kuwa sune makiyansu na farko kuma sune makiyansu na gaske. ALLAH ya tsare mu da munafikin abokin zama",1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02t6Ffj5zVDMx1fyWtbFA3GeN35FhoxHUbToQwPdHpEAh7qk68VnBsrGa3nbv6Y1EHl?comment_id=163478316006598
131,Ai mastalan kenan dama shine bahaushe kecewa Dan kuka ke jama uwa jifa,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163320669355696
132,Ai Mata masu gemu nan akwai Dan Karin Gulma/ Masifa 😄,1,1,1,1,2,https://www.facebook.com/lbrhausa/posts/pfbid02QAnLmnLrLMqjKg1PxBtq7JYbtzcgNKPjEqUVG6Xzpttuux6bonRZbpXJXFbvuHpEl?comment_id=2061311564257987
133,Ai Matan Nigeria 🇳🇬 duniyane ....turawa nazuwa chinawa nazuwa larabawa nazuwa wajanmu ammaku Kun gwammace kujecan ...asauka lfy,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02FFtcXKYSXNW5DsM69BmE1htRRPAXa3TmjFdxxaKt99DCoMDa3YMkWRDdEaCWhp8vl?comment_id=1110706949816326
134,"Ai mun dandara baba ,hkama xamuyi basai an fada manaba",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid026FyZY1JbghbBBaRUjxGd2T4bTWnmbGiuahPaZsj8LNhoKB3M1iBhDHwKhtBRt1V2l?comment_id=3327986444124949
135,Ai munsan Wannan Tsohon Labarin. Ku kawo Mana wani Sabon Labarin 😊🙏🏃,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02ELbXiRERUppoi5HRLhkzd62FFN3wwCFdd6Acdf7aygjJ2KQJUJjnfhRxh87eqxMMl?comment_id=1486585878519654
136,ai nasonka. Kaiko kafikowa dadin takewa ana Maganan gomna.,1,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02ELbXiRERUppoi5HRLhkzd62FFN3wwCFdd6Acdf7aygjJ2KQJUJjnfhRxh87eqxMMl?comment_id=1486585878519654
137,"Ai ni ba tsaranshi ba ne, kuma bana zagin mutun sai wanda ya raina kanshi",1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid02ELbXiRERUppoi5HRLhkzd62FFN3wwCFdd6Acdf7aygjJ2KQJUJjnfhRxh87eqxMMl?comment_id=1486585878519654
138,ai rahama dama Allah ne kayi GA Wanda suke tsoransa kuma masu biyayya su Kwa wannan babu tsoron babu biyaya kaga kawai sai su Shana a cen ja hannama,0,0,1,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02XxNCfpAw9D82Z3tg1KXU5qVEWwmYm4o5c6Av6T8AWgCZnPkj14ZgTd4HhBakGZ3dl?comment_id=1243317806235487
139,Ai shi bama guje jaki ne ko a yaushe,1,1,1,1,0,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163432756011154&reply_comment_id=163433669344396
140,Ai Suna samu ba samu ne basa yi ba kawai su suke korarsa da Kansu ta hanyar bujurowa da saurayi bukatu kala kala,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02iMXuu9aCXZVpkyufdz9N2zLcUBGSinn3KDgBpxAZzSJXMeH8nhz7eXc3amrAHEH8l?comment_id=2184932538381820
141,Ai sunmaraga masu kashesu yakamata suyi bawai korarsu yakamata ayiba ahalbesu kawai.,1,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163440672677029
142,Ai sunsan inda yan ta addan ke zaune kuma saboda kada rikicin yakare shiyasa suke neman tada wani saboda kudin da akewarewa idan rikicin ya kwanta ai baza abasuba shiyasa basason yakare,1,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163518919335871
143,Ai wannan kana gani kasan ba fasalin gidan Nigeria bane. Allah ya sa mu cika da imani,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02iakKnSFq2KG4Y1cZeQENm52Cb3yfZXHddqY8VfY6GCyYseJvnwnhcFTaeZAVw7yol?comment_id=1118663475685163
144,Ai ya Kamata duk Wani Bafulatani da yake zaman Daji Yadawo gari kokuma Ayimusu ruwan Wuta duk Wanda yake zama a Ciki daji to tabbas barawone Duk mutum mai gaskiya yana cikin gari,1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=721538658762423
145,Ai yakamata don mallam ya tashi daga mallanta ya shiga rigar siyasa yanaci da addini,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02S5dYKVQ6ddMbSbM7Ldawp96PkLH2amWvV2A9LWrEKght9wV7fNvUdyLmxJDAE8Xml?comment_id=650896616528068
146,Ai yanuwansu ne massulmai suka halaka. Allah yakawo gyara. Da a chochine abinga yafaru ai da farinchiki musulmai zasuyi.,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0mzCcoKMcnXKPn3mbMCaF6XHMTsuCpSkrG8L5frRD89E6SDSYCezoqyZtt9DJwYUGl?comment_id=520370746205411
147,Ai yau munshiga uku mu'yan Nigeria 🇳🇬 saidai muyuta haifa musu 🤔🤔,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02FFtcXKYSXNW5DsM69BmE1htRRPAXa3TmjFdxxaKt99DCoMDa3YMkWRDdEaCWhp8vl?comment_id=1110706949816326
148,"Ai,ana waazi Don Allah ne badon kudiba,ya Raina kenan lallai ba pastor gaske bane wannan",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02Yaqo6GcZNvskPuc1nYGFtAzjCkppb8XLtjXrRW7kNcYRwcVNLScf8Skuh3aQQeCtl?comment_id=2135426103296978
149,Aidaina izgili ga addinin wasu domin idan suka rama abin bazaiyi kyauba,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02Yaqo6GcZNvskPuc1nYGFtAzjCkppb8XLtjXrRW7kNcYRwcVNLScf8Skuh3aQQeCtl?comment_id=2135426103296978
150,Aidama kashesu sukai indai sunada laipi,1,1,1,1,0,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163326179355145
151,aiki ne ya biyo ta kansu amma bai kamata ba taba wanda bai aikata laifin ko mai ba,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=446360317154880
152,Aikin banxa Mai laifi daban Wanda ake kashewa daban,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=3053336351600028
153,aikin banxa wnn xaluncine ga wanda suke ankass xuwa ayakesu sai wanda basuda laifi akwai allah,1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=144466041273264
154,"Aikin kenan,duk Kunbi kun kashe zuciyoyin ku Kun sayarda kimar ku agurin kafirai makiya Allah sbd Neman abun duniya. Allah ya kyauta.",1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02FFtcXKYSXNW5DsM69BmE1htRRPAXa3TmjFdxxaKt99DCoMDa3YMkWRDdEaCWhp8vl?comment_id=1110706949816326
155,Aikinbanzadawufi gamazacansungagarekusaikufarmayaradatsofaffi kunjikunyakude wahallu...,1,1,1,1,0,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163356526018777
156,Aikinsu daya da yan Madigo Mata yan Madigo aji tsoron Allah a daina koya kananan yara😱😱😁😂 A)ah ya riga asiri ya Karen Al'ummar Musulmi daga fadawa wannan musiba Ameen,1,1,1,1,2,https://www.facebook.com/lbrhausa/posts/pfbid02XxNCfpAw9D82Z3tg1KXU5qVEWwmYm4o5c6Av6T8AWgCZnPkj14ZgTd4HhBakGZ3dl?comment_id=1243317806235487
157,Aikuwa tashashi. Harna tuna lokacin muna premary akwai wata mata mai saida abinci à cikin school din itama kemu yake fito mata aifa ba saya har cewa muke maiyya ce mace da gemu mayyace Kai yarinta da dadi wllh,1,1,1,1,2,https://www.facebook.com/lbrhausa/posts/pfbid02QAnLmnLrLMqjKg1PxBtq7JYbtzcgNKPjEqUVG6Xzpttuux6bonRZbpXJXFbvuHpEl?comment_id=2061311564257987
158,Aikwa dai yayi dace. Domin samun mace. Mai kyawun wnn a Yan. Matan muma saika dage 😎 ,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02FFtcXKYSXNW5DsM69BmE1htRRPAXa3TmjFdxxaKt99DCoMDa3YMkWRDdEaCWhp8vl?comment_id=1110706949816326
159,Aitanan sukafi korewa daman,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163368502684246
160,"Akamme? Kutumar uwarshi da wannan ka'ra daya kai, shege yaje kotun duniya ma inya so. Dan banza tsi'nan ne kawai.",1,1,1,1,2,https://www.facebook.com/lbrhausa/posts/pfbid02S5dYKVQ6ddMbSbM7Ldawp96PkLH2amWvV2A9LWrEKght9wV7fNvUdyLmxJDAE8Xml?comment_id=650896616528068
161,"Dan Arewa Sha,Sha shune wawaye kurum mafi yawa daga cikin mu.kullum burinsu su ga za,a rataya Dan,uwansu sune zasu saya igiya a rataya shi.Allah wadaran da naka ya lalace.bayan Buhari ya wuce sai ku kawo Arne kudu daura shi Mana.",1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0Q2SP2zwERExHLzgeFu8qwPws4XuuHrw2VBmJBmZfy4w3LwBZc6hcWGb4uFEJhQQ4l
