id,message,translation,date,like,count,language,url,human-eval,sub-category,classe
367,A stupid blind old devil,A stupid blind old devil,2021-12-19T10:17:20+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149223415218628,0,hateful,1
368,Useless man like him,Useless man like him,2021-12-19T06:21:15+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149116908562612,1,hateful,1
378,Useless rich man.,Useless rich man.,2021-12-19T09:29:55+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149200961887540,1,hateful,1
379,This man must be a fool,This man must be a fool,2021-12-21T22:30:25+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2151082325032737,0,hateful,1
380,Fools also grow old,Fools also grow old,2021-12-19T16:20:15+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149422865198683,0,hateful,1
382,Saboteur,Saboteur,2021-12-19T04:21:58+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149060161901620,1,hateful,1
384,Pure mess,Pure mess,2022-01-24T09:03:27+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2175818675892435,0,hateful,1
385,Been slave in ur property very sad indeed that our stupidity is out of hand,Been slave in ur property very sad indeed that our stupidity is out of hand,2022-01-23T19:01:03+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2175367905937512,0,hateful,1
394,CELEBRATED IDIOT,CELEBRATED IDIOT,2021-12-20T07:07:24+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149824478491855,1,hateful,1
400,Stupid old man,Stupid old man,2021-12-19T17:55:55+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149470411860595,0,hateful,1
404,"Is high time easterners woke up geneuly and stop all these games they have been playing bcus of money. Those praising the man bcs of goodies how much are you going to get as your as an individual. But you are selling your birth-right for ever to the North, this is one of the major reasons why the Northerners always laughing at igbos because they know that the problem of Igbo man is money!, just give them enough cash then you get what you are looking for with out much stressed. Ndigbo wake up and stop all these wise claiming!!!!. The people you commonise are wiser than you %100 (don't be decieved)","Is high time easterners woke up geneuly and stop all these games they have been playing bcus of money. Those praising the man bcs of goodies how much are you going to get as your as an individual. But you are selling your birth-right for ever to the North, this is one of the major reasons why the Northerners always laughing at igbos because they know that the problem of Igbo man is money!, just give them enough cash then you get what you are looking for with out much stressed. Ndigbo wake up and stop all these wise claiming!!!!. The people you commonise are wiser than you %100 (don't be decieved)",2021-12-19T12:24:50+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149284781879158,0,hateful,1
409,That foolish man with a stupid brain,That foolish man with a stupid brain,2021-12-19T09:10:28+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149192685221701,0,hateful,1
410,Some  human beings  reason  like  an animals  in the  Bush,Some  human beings  reason  like  an animals  in the  Bush,2021-12-19T07:19:30+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149145341893102,1,hateful,1
414,See how a useless  man talk,See how a useless  man talk,2021-12-19T05:43:30+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149100125230957,0,hateful,1
421,Na diet day hungry  yam,Na diet day hungry  yam,2021-12-18T23:55:51+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2148930938581209,0,hateful,1
428,"Asari dokubo I can never take any word from you because you are a big sabo, all what you said maybe truth ,  but your intention of saying it is evil against  go and sit  down and face your sabotage work","Asari dokubo I can never take any word from you because you are a big sabo, all what you said maybe truth ,  but your intention of saying it is evil against  go and sit  down and face your sabotage work",2021-12-20T04:33:11+0000,0,0,en,https://www.facebook.com/100180435494882/posts/276059764573614/?comment_id=277758201070437,0,hateful,1
429,You are one of them that sold our leader.,You are one of them that sold our leader.,2021-12-17T18:13:59+0000,2,0,en,https://www.facebook.com/100180435494882/posts/276059764573614/?comment_id=276237987889125,1,hateful,1
432,"Note that al mustapha was never a general, he was a major, please do not mislead your followers","Note that al mustapha was never a general, he was a major, please do not mislead your followers",2021-12-17T17:53:00+0000,0,0,en,https://www.facebook.com/100180435494882/posts/276059764573614/?comment_id=276229221223335,0,hateful,1
433,Well silent remains the best answer to a fool,Well silent remains the best answer to a fool,2021-12-17T14:02:36+0000,0,0,en,https://www.facebook.com/100180435494882/posts/276059764573614/?comment_id=276119817900942,0,hateful,1
435,"I said it before, I never believe in DOS for once,,, it's clear now.","I said it before, I never believe in DOS for once,,, it's clear now.",2021-12-17T19:40:27+0000,0,0,en,https://www.facebook.com/100180435494882/posts/276059764573614/?comment_id=276275694552021,1,hateful,1
437,Stop talking rubbish,Stop talking rubbish,2021-12-17T13:09:04+0000,0,0,en,https://www.facebook.com/100180435494882/posts/276059764573614/?comment_id=276092981236959,0,hateful,1
439,Get out of here,Get out of here,2021-12-17T12:11:49+0000,0,0,en,https://www.facebook.com/100180435494882/posts/276059764573614/?comment_id=276063851239872,1,hateful,1
444,"I wonder why they hate you and tarnish you. I admire you a lot because the spirit of MNK resides in you. If you're doing the right thing there are no amount of disparaging and detractors remarks that can silence your decisive endeavors. I'm a lawyer and scholar like you and I understand what you're undergoing at the moment. You're under heavy scrutiny, so keep your head up, Bro Simon","I wonder why they hate you and tarnish you. I admire you a lot because the spirit of MNK resides in you. If you're doing the right thing there are no amount of disparaging and detractors remarks that can silence your decisive endeavors. I'm a lawyer and scholar like you and I understand what you're undergoing at the moment. You're under heavy scrutiny, so keep your head up, Bro Simon",2021-12-08T06:10:56+0000,4,1,en,https://www.facebook.com/106427484915112/posts/252438426980683/?comment_id=252900303601162,0,hateful,1
448,"Simon my brother, move on don't look back to see any dog around you to distract you for all of them must bow in Jesus name","Simon my brother, move on don't look back to see any dog around you to distract you for all of them must bow in Jesus name",2021-12-08T07:43:12+0000,0,0,en,https://www.facebook.com/106427484915112/posts/252438426980683/?comment_id=252936893597503,0,hateful,1
465,"So long as this entity is not divided, this octopus will remain large and achieve nothing.
The Fulani milker's will remain primitive forever becos they feel that they are born to rule while others will work and they enjoy.. They look at the Buckingham Palace in British Europe as an equivalent.. True Britain promised them this for their obedience to them.
Don't work, we will protect you in our colony called Nigga Area.","So long as this entity is not divided, this octopus will remain large and achieve nothing.
The Fulani milker's will remain primitive forever becos they feel that they are born to rule while others will work and they enjoy.. They look at the Buckingham Palace in British Europe as an equivalent.. True Britain promised them this for their obedience to them.
Don't work, we will protect you in our colony called Nigga Area.",2022-01-15T21:36:00+0000,0,2,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2166458513495118&reply_comment_id=2169564959851140,0,hateful,1
469,"Anthony Uneidu He’s not our mate but riches is not wisdom,  He made a very foolish and shameful comment .. Sounding like a rebel , e dey share 20million as humiliation , like say Ibos are beggars. What a fool!","Anthony Uneidu He’s not our mate but riches is not wisdom,  He made a very foolish and shameful comment .. Sounding like a rebel , e dey share 20million as humiliation , like say Ibos are beggars. What a fool!",2021-12-19T09:58:19+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149114825229487&reply_comment_id=2149213988552904,0,hateful,1
